,Date,Close
195,2021-02-09,104.17549896240234
196,2021-02-10,104.76899719238281
197,2021-02-11,104.79450225830078
198,2021-02-12,105.20549774169922
199,2021-02-16,106.09500122070312
200,2021-02-17,106.41549682617188
201,2021-02-18,105.86000061035156
202,2021-02-19,105.05699920654297
203,2021-02-22,103.24400329589844
204,2021-02-23,103.54299926757812
205,2021-02-24,104.75849914550781
206,2021-02-25,101.56800079345703
207,2021-02-26,101.84300231933594
208,2021-03-01,104.07550048828125
209,2021-03-02,103.79199981689453
210,2021-03-03,101.33550262451172
211,2021-03-04,102.45449829101562
212,2021-03-05,105.427001953125
213,2021-03-08,101.20850372314453
214,2021-03-09,102.63500213623047
215,2021-03-10,102.75150299072266
216,2021-03-11,105.7385025024414
217,2021-03-12,103.09600067138672
218,2021-03-15,103.32450103759766
219,2021-03-16,104.6259994506836
220,2021-03-17,104.55400085449219
221,2021-03-18,101.81099700927734
222,2021-03-19,102.16000366210938
223,2021-03-22,101.92949676513672
224,2021-03-23,102.64800262451172
225,2021-03-24,102.25299835205078
226,2021-03-25,102.21800231933594
227,2021-03-26,101.77749633789062
228,2021-03-29,102.79750061035156
229,2021-03-30,102.7770004272461
230,2021-03-31,103.43150329589844
231,2021-04-01,106.88749694824219
232,2021-04-05,111.27749633789062
233,2021-04-06,111.23750305175781
234,2021-04-07,112.48400115966797
235,2021-04-08,113.27200317382812
236,2021-04-09,114.29399871826172
237,2021-04-12,112.739501953125
238,2021-04-13,113.3635025024414
239,2021-04-14,112.74199676513672
240,2021-04-15,114.83300018310547
241,2021-04-16,114.88800048828125
242,2021-04-19,115.12000274658203
243,2021-04-20,114.68150329589844
244,2021-04-21,114.66449737548828
245,2021-04-22,113.39600372314453
246,2021-04-23,115.76499938964844
247,2021-04-26,116.33699798583984
248,2021-04-27,115.35600280761719
249,2021-04-28,118.99549865722656
250,2021-04-29,121.49449920654297
251,2021-04-30,120.50599670410156
252,2021-05-03,119.75849914550781
253,2021-05-04,117.7125015258789
254,2021-05-05,117.83699798583984
255,2021-05-06,119.06749725341797
256,2021-05-07,119.93450164794922
257,2021-05-10,117.08300018310547
258,2021-05-11,115.43800354003906
259,2021-05-12,111.9540023803711
260,2021-05-13,113.09850311279297
261,2021-05-14,115.80799865722656
262,2021-05-17,116.07050323486328
263,2021-05-18,115.17150115966797
264,2021-05-19,115.43550109863281
265,2021-05-20,117.80449676513672
266,2021-05-21,117.25499725341797
267,2021-05-24,120.33350372314453
268,2021-05-25,120.45349884033203
269,2021-05-26,121.67649841308594
270,2021-05-27,120.12550354003906
271,2021-05-28,120.5780029296875
272,2021-06-01,121.4905014038086
273,2021-06-02,121.06400299072266
274,2021-06-03,120.23049926757812
275,2021-06-04,122.58799743652344
276,2021-06-07,123.30449676513672
277,2021-06-08,124.14250183105469
278,2021-06-09,124.56999969482422
279,2021-06-10,126.08000183105469
280,2021-06-11,125.69650268554688
281,2021-06-14,126.35199737548828
282,2021-06-15,126.03299713134766
283,2021-06-16,125.69650268554688
284,2021-06-17,126.37100219726562
285,2021-06-18,125.56749725341797
286,2021-06-21,126.45500183105469
287,2021-06-22,126.99949645996094
288,2021-06-23,126.46150207519531
289,2021-06-24,127.28199768066406
290,2021-06-25,126.99500274658203
291,2021-06-28,126.81950378417969
292,2021-06-29,126.01850128173828
293,2021-06-30,125.31600189208984
294,2021-07-01,126.36849975585938
295,2021-07-02,128.718994140625
296,2021-07-06,129.77099609375
297,2021-07-07,130.07749938964844
298,2021-07-08,129.177001953125
299,2021-07-09,129.57449340820312
300,2021-07-12,130.56399536132812
301,2021-07-13,130.9945068359375
302,2021-07-14,132.08250427246094
303,2021-07-15,131.26649475097656
304,2021-07-16,131.8455047607422
305,2021-07-19,129.25399780273438
306,2021-07-20,131.10150146484375
307,2021-07-21,132.60049438476562
308,2021-07-22,133.32850646972656
309,2021-07-23,137.8159942626953
310,2021-07-26,139.64450073242188
311,2021-07-27,136.79649353027344
312,2021-07-28,136.38150024414062
313,2021-07-29,136.54049682617188
314,2021-07-30,135.2209930419922
315,2021-08-02,135.989501953125
316,2021-08-03,136.27999877929688
317,2021-08-04,136.02850341796875
318,2021-08-05,136.94000244140625
319,2021-08-06,137.03599548339844
320,2021-08-09,138.0019989013672
321,2021-08-10,138.09649658203125
322,2021-08-11,137.6894989013672
323,2021-08-12,138.38949584960938
324,2021-08-13,138.406005859375
325,2021-08-16,138.91600036621094
326,2021-08-17,137.30050659179688
327,2021-08-18,136.57000732421875
328,2021-08-19,136.9134979248047
329,2021-08-20,138.43699645996094
330,2021-08-23,141.09950256347656
331,2021-08-24,142.39849853515625
332,2021-08-25,142.9499969482422
333,2021-08-26,142.1230010986328
334,2021-08-27,144.55050659179688
335,2021-08-30,145.46949768066406
336,2021-08-31,145.46200561523438
337,2021-09-01,145.8419952392578
338,2021-09-02,144.218994140625
339,2021-09-03,144.77499389648438
340,2021-09-07,145.5189971923828
341,2021-09-08,144.8834991455078
342,2021-09-09,144.9134979248047
343,2021-09-10,141.92100524902344
344,2021-09-13,143.46499633789062
345,2021-09-14,143.406005859375
346,2021-09-15,145.20599365234375
347,2021-09-16,144.37350463867188
348,2021-09-17,141.4635009765625
349,2021-09-20,139.01699829101562
350,2021-09-21,139.64649963378906
351,2021-09-22,140.93850708007812
352,2021-09-23,141.82650756835938
353,2021-09-24,142.63299560546875
354,2021-09-27,141.50100708007812
355,2021-09-28,136.1840057373047
356,2021-09-29,134.52099609375
357,2021-09-30,133.2655029296875
358,2021-10-01,136.46249389648438
359,2021-10-04,133.76499938964844
360,2021-10-05,136.177001953125
361,2021-10-06,137.35400390625
362,2021-10-07,139.1855010986328
363,2021-10-08,140.05599975585938
364,2021-10-11,138.84750366210938
365,2021-10-12,136.71299743652344
366,2021-10-13,137.89999389648438
367,2021-10-14,141.41200256347656
368,2021-10-15,141.6750030517578
369,2021-10-18,142.9604949951172
370,2021-10-19,143.82200622558594
371,2021-10-20,142.4149932861328
372,2021-10-21,142.78050231933594
373,2021-10-22,138.625
374,2021-10-25,138.7729949951172
375,2021-10-26,139.6719970703125
376,2021-10-27,146.42750549316406
377,2021-10-28,146.12899780273438
378,2021-10-29,148.27049255371094
379,2021-11-01,143.7740020751953
380,2021-11-02,145.86300659179688
381,2021-11-03,146.7899932861328
382,2021-11-04,148.68299865722656
383,2021-11-05,149.24099731445312
384,2021-11-08,149.35150146484375
385,2021-11-09,149.24850463867188
386,2021-11-10,146.62600708007812
387,2021-11-11,146.7480010986328
388,2021-11-12,149.64549255371094
389,2021-11-15,149.38800048828125
390,2021-11-16,149.0760040283203
391,2021-11-17,149.06199645996094
392,2021-11-18,150.70899963378906
393,2021-11-19,149.95249938964844
394,2021-11-22,147.07850646972656
395,2021-11-23,146.7570037841797
396,2021-11-24,146.71749877929688
397,2021-11-26,142.80599975585938
398,2021-11-29,146.11399841308594
399,2021-11-30,142.45199584960938
400,2021-12-01,141.6179962158203
401,2021-12-02,143.77650451660156
402,2021-12-03,142.52049255371094
403,2021-12-06,143.79649353027344
404,2021-12-07,148.0364990234375
405,2021-12-08,148.7205047607422
406,2021-12-09,148.1060028076172
407,2021-12-10,148.6750030517578
408,2021-12-13,146.70449829101562
409,2021-12-14,144.9705047607422
410,2021-12-15,147.36849975585938
411,2021-12-16,144.8385009765625
412,2021-12-17,142.80299377441406
413,2021-12-20,142.40150451660156
414,2021-12-21,144.2205047607422
415,2021-12-22,146.94900512695312
416,2021-12-23,147.1425018310547
417,2021-12-27,148.06399536132812
418,2021-12-28,146.447998046875
419,2021-12-29,146.50450134277344
420,2021-12-30,146.00250244140625
421,2021-12-31,144.67950439453125
422,2022-01-03,145.07449340820312
423,2022-01-04,144.41650390625
424,2022-01-05,137.65350341796875
425,2022-01-06,137.55099487304688
426,2022-01-07,137.00450134277344
427,2022-01-10,138.57400512695312
428,2022-01-11,140.0175018310547
429,2022-01-12,141.6479949951172
430,2022-01-13,139.13099670410156
431,2022-01-14,139.7864990234375
432,2022-01-18,136.29049682617188
433,2022-01-19,135.65199279785156
434,2022-01-20,133.50650024414062
435,2022-01-21,130.0919952392578
436,2022-01-24,130.3719940185547
437,2022-01-25,126.7354965209961
438,2022-01-26,129.24000549316406
439,2022-01-27,129.12100219726562
440,2022-01-28,133.2895050048828
441,2022-01-31,135.69850158691406
442,2022-02-01,137.8784942626953
443,2022-02-02,148.0364990234375
444,2022-02-03,142.65049743652344
445,2022-02-04,143.01600646972656
446,2022-02-07,138.93800354003906
447,2022-02-08,139.21299743652344
448,2022-02-09,141.4530029296875
449,2022-02-10,138.6024932861328
450,2022-02-11,134.1300048828125
451,2022-02-14,135.3000030517578
452,2022-02-15,136.42550659179688
453,2022-02-16,137.4875030517578
454,2022-02-17,132.30850219726562
455,2022-02-18,130.46749877929688
456,2022-02-22,129.40249633789062
457,2022-02-23,127.58499908447266
458,2022-02-24,132.67349243164062
459,2022-02-25,134.51950073242188
460,2022-02-28,134.89100646972656
461,2022-03-01,134.16799926757812
462,2022-03-02,134.75149536132812
463,2022-03-03,134.30799865722656
464,2022-03-04,132.1219940185547
465,2022-03-07,126.4645004272461
466,2022-03-08,127.27850341796875
467,2022-03-09,133.86599731445312
468,2022-03-10,132.6820068359375
469,2022-03-11,130.47549438476562
470,2022-03-14,126.74099731445312
471,2022-03-15,129.66050720214844
472,2022-03-16,133.6905059814453
473,2022-03-17,134.60049438476562
474,2022-03-18,136.80149841308594
475,2022-03-21,136.47850036621094
476,2022-03-22,140.27749633789062
477,2022-03-23,138.5034942626953
478,2022-03-24,141.31199645996094
479,2022-03-25,141.52149963378906
480,2022-03-28,141.9499969482422
481,2022-03-29,143.25
482,2022-03-30,142.64450073242188
483,2022-03-31,139.64950561523438
484,2022-04-01,140.6999969482422
485,2022-04-04,143.6425018310547
486,2022-04-05,141.06300354003906
487,2022-04-06,137.17599487304688
488,2022-04-07,136.46499633789062
489,2022-04-08,134.010498046875
490,2022-04-11,129.79649353027344
491,2022-04-12,128.37449645996094
492,2022-04-13,130.28599548339844
493,2022-04-14,127.25299835205078
494,2022-04-18,127.96099853515625
495,2022-04-19,130.531005859375
496,2022-04-20,128.24549865722656
497,2022-04-21,124.9375
498,2022-04-22,119.61399841308594
499,2022-04-25,123.25
500,2022-04-26,119.50599670410156
501,2022-04-27,115.02050018310547
502,2022-04-28,119.4114990234375
503,2022-04-29,114.96649932861328
504,2022-05-02,117.15699768066406
505,2022-05-03,118.12950134277344
506,2022-05-04,122.57499694824219
507,2022-05-05,116.74649810791016
508,2022-05-06,115.66000366210938
509,2022-05-09,113.08399963378906
510,2022-05-10,114.58450317382812
511,2022-05-11,113.96099853515625
512,2022-05-12,113.16100311279297
513,2022-05-13,116.5155029296875
514,2022-05-16,114.7925033569336
515,2022-05-17,116.70149993896484
516,2022-05-18,112.4010009765625
517,2022-05-19,110.74549865722656
518,2022-05-20,109.31300354003906
519,2022-05-23,111.66649627685547
520,2022-05-24,105.9260025024414
521,2022-05-25,105.8395004272461
522,2022-05-26,108.2959976196289
523,2022-05-27,112.79900360107422
524,2022-05-31,114.03900146484375
525,2022-06-01,114.13700103759766
526,2022-06-02,117.74600219726562
527,2022-06-03,114.56400299072266
528,2022-06-06,117.010498046875
529,2022-06-07,117.22949981689453
530,2022-06-08,117.23799896240234
531,2022-06-09,114.91799926757812
532,2022-06-10,111.42749786376953
533,2022-06-13,106.87650299072266
534,2022-06-14,107.19400024414062
535,2022-06-15,110.3905029296875
536,2022-06-16,106.63600158691406
537,2022-06-17,107.8655014038086
538,2022-06-21,112.01499938964844
539,2022-06-22,112.03399658203125
540,2022-06-23,112.68450164794922
541,2022-06-24,118.53800201416016
542,2022-06-27,116.62249755859375
543,2022-06-28,112.57150268554688
544,2022-06-29,112.25650024414062
545,2022-06-30,109.37249755859375
546,2022-07-01,109.08100128173828
547,2022-07-05,113.88700103759766
548,2022-07-06,115.2135009765625
549,2022-07-07,119.30599975585938
550,2022-07-08,120.16850280761719
551,2022-07-11,116.52249908447266
552,2022-07-12,114.84950256347656
553,2022-07-13,112.18699645996094
554,2022-07-14,111.44000244140625
555,2022-07-15,112.76699829101562
556,2022-07-18,109.91000366210938
557,2022-07-19,114.62000274658203
558,2022-07-20,114.69999694824219
559,2022-07-21,115.04000091552734
560,2022-07-22,108.36000061035156
561,2022-07-25,108.20999908447266
562,2022-07-26,105.44000244140625
563,2022-07-27,113.5999984741211
564,2022-07-28,114.58999633789062
565,2022-07-29,116.63999938964844
566,2022-08-01,115.4800033569336
567,2022-08-02,115.9000015258789
568,2022-08-03,118.77999877929688
569,2022-08-04,118.87000274658203
570,2022-08-05,118.22000122070312
571,2022-08-08,118.13999938964844
572,2022-08-09,117.5
573,2022-08-10,120.6500015258789
574,2022-08-11,119.81999969482422
575,2022-08-12,122.6500015258789
576,2022-08-15,122.87999725341797
577,2022-08-16,122.51000213623047
578,2022-08-17,120.31999969482422
579,2022-08-18,120.86000061035156
580,2022-08-19,118.12000274658203
581,2022-08-22,115.06999969482422
582,2022-08-23,114.7699966430664
583,2022-08-24,114.69999694824219
584,2022-08-25,117.69999694824219
585,2022-08-26,111.30000305175781
586,2022-08-29,110.33999633789062
587,2022-08-30,109.91000366210938
588,2022-08-31,109.1500015258789
589,2022-09-01,110.55000305175781
590,2022-09-02,108.68000030517578
591,2022-09-06,107.4800033569336
592,2022-09-07,110.4800033569336
593,2022-09-08,109.41999816894531
594,2022-09-09,111.77999877929688
595,2022-09-12,111.87000274658203
596,2022-09-13,105.30999755859375
597,2022-09-14,105.87000274658203
598,2022-09-15,103.9000015258789
599,2022-09-16,103.62999725341797
600,2022-09-19,103.8499984741211
601,2022-09-20,101.83000183105469
602,2022-09-21,100.01000213623047
603,2022-09-22,100.56999969482422
604,2022-09-23,99.16999816894531
605,2022-09-26,98.80999755859375
606,2022-09-27,98.08999633789062
607,2022-09-28,100.73999786376953
608,2022-09-29,98.08999633789062
609,2022-09-30,96.1500015258789
610,2022-10-03,99.30000305175781
611,2022-10-04,102.41000366210938
612,2022-10-05,102.22000122070312
613,2022-10-06,102.23999786376953
614,2022-10-07,99.56999969482422
615,2022-10-10,98.70999908447266
616,2022-10-11,98.05000305175781
617,2022-10-12,98.30000305175781
618,2022-10-13,99.70999908447266
619,2022-10-14,97.18000030517578
620,2022-10-17,100.77999877929688
621,2022-10-18,101.38999938964844
622,2022-10-19,100.29000091552734
623,2022-10-20,100.52999877929688
624,2022-10-21,101.4800033569336
625,2022-10-24,102.97000122070312
626,2022-10-25,104.93000030517578
627,2022-10-26,94.81999969482422
628,2022-10-27,92.5999984741211
629,2022-10-28,96.58000183105469
630,2022-10-31,94.66000366210938
631,2022-11-01,90.5
632,2022-11-02,87.06999969482422
633,2022-11-03,83.48999786376953
634,2022-11-04,86.69999694824219
635,2022-11-07,88.6500015258789
636,2022-11-08,88.91000366210938
637,2022-11-09,87.4000015258789
638,2022-11-10,94.16999816894531
639,2022-11-11,96.7300033569336
640,2022-11-14,96.02999877929688
641,2022-11-15,98.72000122070312
642,2022-11-16,98.98999786376953
643,2022-11-17,98.5
644,2022-11-18,97.80000305175781
645,2022-11-21,95.83000183105469
646,2022-11-22,97.33000183105469
647,2022-11-23,98.81999969482422
648,2022-11-25,97.5999984741211
649,2022-11-28,96.25
650,2022-11-29,95.44000244140625
651,2022-11-30,101.44999694824219
652,2022-12-01,101.27999877929688
653,2022-12-02,100.83000183105469
654,2022-12-05,99.87000274658203
655,2022-12-06,97.30999755859375
656,2022-12-07,95.1500015258789
657,2022-12-08,93.94999694824219
658,2022-12-09,93.06999969482422
659,2022-12-12,93.55999755859375
660,2022-12-13,95.8499984741211
661,2022-12-14,95.30999755859375
662,2022-12-15,91.19999694824219
663,2022-12-16,90.86000061035156
664,2022-12-19,89.1500015258789
665,2022-12-20,89.62999725341797
666,2022-12-21,90.25
667,2022-12-22,88.26000213623047
668,2022-12-23,89.80999755859375
669,2022-12-27,87.93000030517578
670,2022-12-28,86.45999908447266
671,2022-12-29,88.94999694824219
672,2022-12-30,88.7300033569336
673,2023-01-03,89.69999694824219
674,2023-01-04,88.70999908447266
675,2023-01-05,86.7699966430664
676,2023-01-06,88.16000366210938
677,2023-01-09,88.80000305175781
678,2023-01-10,89.23999786376953
679,2023-01-11,92.26000213623047
680,2023-01-12,91.91000366210938
681,2023-01-13,92.80000305175781
682,2023-01-17,92.16000366210938
683,2023-01-18,91.77999877929688
684,2023-01-19,93.91000366210938
685,2023-01-20,99.27999877929688
686,2023-01-23,101.20999908447266
687,2023-01-24,99.20999908447266
688,2023-01-25,96.7300033569336
689,2023-01-26,99.16000366210938
690,2023-01-27,100.70999908447266
691,2023-01-30,97.94999694824219
692,2023-01-31,99.87000274658203
693,2023-02-01,101.43000030517578
694,2023-02-02,108.80000305175781
695,2023-02-03,105.22000122070312
696,2023-02-06,103.47000122070312
697,2023-02-07,108.04000091552734
698,2023-02-08,100.0
699,2023-02-09,95.45999908447266
700,2023-02-10,94.86000061035156
701,2023-02-13,95.0
702,2023-02-14,94.94999694824219
703,2023-02-15,97.0999984741211
704,2023-02-16,95.77999877929688
705,2023-02-17,94.58999633789062
706,2023-02-21,92.05000305175781
707,2023-02-22,91.80000305175781
708,2023-02-23,91.06999969482422
709,2023-02-24,89.3499984741211
710,2023-02-27,90.0999984741211
711,2023-02-28,90.30000305175781
712,2023-03-01,90.51000213623047
713,2023-03-02,92.30999755859375
714,2023-03-03,94.0199966430664
715,2023-03-06,95.58000183105469
716,2023-03-07,94.16999816894531
717,2023-03-08,94.6500015258789
718,2023-03-09,92.66000366210938
719,2023-03-10,91.01000213623047
720,2023-03-13,91.66000366210938
721,2023-03-14,94.25
722,2023-03-15,96.55000305175781
723,2023-03-16,101.06999969482422
724,2023-03-17,102.45999908447266
725,2023-03-20,101.93000030517578
726,2023-03-21,105.83999633789062
727,2023-03-22,104.22000122070312
728,2023-03-23,106.26000213623047
729,2023-03-24,106.05999755859375
730,2023-03-27,103.05999755859375
731,2023-03-28,101.36000061035156
732,2023-03-29,101.9000015258789
733,2023-03-30,101.31999969482422
734,2023-03-31,104.0
735,2023-04-03,104.91000366210938
736,2023-04-04,105.12000274658203
737,2023-04-05,104.94999694824219
738,2023-04-06,108.9000015258789
739,2023-04-10,106.94999694824219
740,2023-04-11,106.12000274658203
741,2023-04-12,105.22000122070312
742,2023-04-13,108.19000244140625
743,2023-04-14,109.45999908447266
744,2023-04-17,106.41999816894531
745,2023-04-18,105.12000274658203
746,2023-04-19,105.0199966430664
747,2023-04-20,105.9000015258789
748,2023-04-21,105.91000366210938
749,2023-04-24,106.77999877929688
750,2023-04-25,104.61000061035156
751,2023-04-26,104.44999694824219
752,2023-04-27,108.37000274658203
753,2023-04-28,108.22000122070312
754,2023-05-01,107.70999908447266
755,2023-05-02,105.9800033569336
756,2023-05-03,106.12000274658203
757,2023-05-04,105.20999908447266
758,2023-05-05,106.21499633789062
759,2023-05-08,108.23999786376953
760,2023-05-09,107.94000244140625
761,2023-05-10,112.27999877929688
762,2023-05-11,116.9000015258789
763,2023-05-12,117.91999816894531
764,2023-05-15,116.95999908447266
765,2023-05-16,120.08999633789062
766,2023-05-17,121.4800033569336
767,2023-05-18,123.5199966430664
768,2023-05-19,123.25
769,2023-05-22,125.87000274658203
770,2023-05-23,123.29000091552734
771,2023-05-24,121.63999938964844
772,2023-05-25,124.3499984741211
773,2023-05-26,125.43000030517578
774,2023-05-30,124.63999938964844
775,2023-05-31,123.37000274658203
776,2023-06-01,124.37000274658203
777,2023-06-02,125.2300033569336
778,2023-06-05,126.62999725341797
779,2023-06-06,127.91000366210938
780,2023-06-07,122.94000244140625
781,2023-06-08,122.66999816894531
782,2023-06-09,122.87000274658203
783,2023-06-12,124.3499984741211
784,2023-06-13,124.43000030517578
785,2023-06-14,124.37999725341797
786,2023-06-15,125.79000091552734
787,2023-06-16,124.05999755859375
788,2023-06-20,123.8499984741211
789,2023-06-21,121.26000213623047
790,2023-06-22,123.87000274658203
791,2023-06-23,123.0199966430664
792,2023-06-26,119.08999633789062
793,2023-06-27,119.01000213623047
794,2023-06-28,121.08000183105469
795,2023-06-29,120.01000213623047
796,2023-06-30,120.97000122070312
797,2023-07-03,120.55999755859375
798,2023-07-05,122.62999725341797
799,2023-07-06,120.93000030517578
800,2023-07-07,120.13999938964844
801,2023-07-10,116.87000274658203
802,2023-07-11,117.70999908447266
803,2023-07-12,119.62000274658203
804,2023-07-13,124.83000183105469
805,2023-07-14,125.69999694824219
806,2023-07-17,125.05999755859375
807,2023-07-18,124.08000183105469
808,2023-07-19,122.77999877929688
809,2023-07-20,119.52999877929688
810,2023-07-21,120.30999755859375
811,2023-07-24,121.87999725341797
812,2023-07-25,122.79000091552734
813,2023-07-26,129.66000366210938
814,2023-07-27,129.8699951171875
815,2023-07-28,133.00999450683594
816,2023-07-31,133.11000061035156
817,2023-08-01,131.88999938964844
818,2023-08-02,128.63999938964844
819,2023-08-03,128.77000427246094
820,2023-08-04,128.5399932861328
821,2023-08-07,131.94000244140625
822,2023-08-08,131.83999633789062
823,2023-08-09,130.14999389648438
824,2023-08-10,130.2100067138672
825,2023-08-11,130.1699981689453
826,2023-08-14,131.8300018310547
